Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Event.Year,Total_Extracted_Injuries
1982-01-23,"VICTORVILLE, CA",United States,Fatal(2),Destroyed,N7860V,mooney,m20c,No,1.0,Reciprocating,Personal,2.0,0.0,4.0,0.0,VMC,1982,2
1982-01-23,"HOBBS, NM",United States,Non-Fatal,Destroyed,N8584,grumman,g-164a,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-23,"BOSTON, MA",United States,Fatal(2),Destroyed,N113WA,mcdonnell douglas,dc-10-30,No,3.0,Turbo Fan,Unknown,2.0,4.0,24.0,182.0,IMC,1982,2
1982-01-23,"LONDON, OH",United States,Fatal(1),Destroyed,N6940Q,beech,a23a,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,1982,1
1982-01-23,"TOPEKA, KS",United States,Non-Fatal,Substantial,N2872D,piper,pa-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-23,"NEWPORT RICHEY, FL",United States,Non-Fatal,Substantial,N45453,cessna,150m,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-01-23,"NEWPORT RICHEY, FL",United States,Non-Fatal,Substantial,N32555,piper,pa-34-200t,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-01-23,"VICTORVILLE, CA",United States,Fatal(2),Substantial,N32380,piper,pa-28-235,No,1.0,Reciprocating,Personal,2.0,0.0,4.0,0.0,VMC,1982,2
1982-01-23,"SAGINAW, TX",United States,Non-Fatal,Substantial,N7219S,cessna,150h,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,1982,0
1982-01-23,"36 SW LARAMIE, WY",United States,Non-Fatal,Substantial,N1085T,bell/textron,206 l-1,No,1.0,Turbo Shaft,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-23,"WATSONVILLE, CA",United States,Non-Fatal,Substantial,N10194,bell,47g-2,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-23,"HOUSTON, TX",United States,Non-Fatal,Substantial,N2536K,piper,pa-38-112,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,1.0,VMC,1982,0
1982-01-24,"LAREDO, TX",United States,Fatal(7),Destroyed,N4244Z,robertson,c-402b,No,2.0,Reciprocating,Personal,7.0,0.0,0.0,0.0,VMC,1982,7
1982-01-24,"TAUNTON, MA",United States,Non-Fatal,Substantial,N80420,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,UNK,1982,0
1982-01-24,"FLAGSTAFF, AZ",United States,Non-Fatal,Substantial,N13533,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-01-24,"WHEELING, IL",United States,Non-Fatal,Substantial,N6492V,cessna,172rg,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-24,"ATHENS, GA",United States,Non-Fatal,Substantial,N34975,cessna,177,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-25,"BETHEL, AK",United States,Fatal(2),Destroyed,N71734,cessna,182m,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,UNK,1982,2
1982-01-25,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,N4825B,cessna,152ii,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,1982,0
1982-01-26,"MUSKOGEE, OK",United States,Non-Fatal,Destroyed,N9413G,cessna,a188b,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,1982,0
1982-01-26,"SUSSEX, NJ",United States,Non-Fatal,Substantial,N5989W,piper,pa-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-26,"LEE'S SUMMIT, MO",United States,Non-Fatal,Substantial,N9259H,cessna,172n,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,1982,0
1982-01-26,"ESSEX, MO",United States,Non-Fatal,Substantial,N89772,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-26,"HAVRE, MT",United States,Non-Fatal,Substantial,N88202,bellanca,7gcbc,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-26,"10MI. NW WALSEN, CO",United States,Non-Fatal,Substantial,N58214,hughes,369d,No,1.0,Turbo Shaft,Unknown,0.0,0.0,2.0,2.0,VMC,1982,0
1982-01-27,"LAGUNITAS, CA",United States,Fatal(1),Destroyed,N96142,bell,uh1b,Yes,1.0,Turbo Shaft,Unknown,1.0,0.0,0.0,0.0,VMC,1982,1
1982-01-27,"ANSONIA, CT",United States,Non-Fatal,Substantial,N4918H,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-27,"LODI, CA",United States,Non-Fatal,Substantial,N64951,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-27,"BROOMFIELD, CO",United States,Non-Fatal,Substantial,N5745T,cessna,172n,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-27,"HOFFMAN, MN",United States,Non-Fatal,Substantial,N3174C,aeronca,7bcm,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-27,"CHARLOTTESVILLE, VA",United States,Non-Fatal,Substantial,N2466B,piper,pa-38-112,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-28,"LOS GATOS, CA",United States,Fatal(1),Destroyed,N32678,piper,28-151,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,1982,1
1982-01-28,"SUNRIVER, OR",United States,Non-Fatal,Substantial,N4604N,cessna,340a,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-28,"WENTZVILLE, MO",United States,Non-Fatal,Substantial,N5333T,cessna,172h,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-28,"FOWLER, CA",United States,Non-Fatal,Substantial,N6594U,mooney,m20c,Yes,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-28,"S. OF MORGAN CI, LA",United States,Non-Fatal,Substantial,N6265E,cessna,a185f,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-28,"LOUISVILLE, KY",United States,Non-Fatal,Substantial,N3654W,piper,pa-32-260,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-29,"5M E. GREENSBUR, KS",United States,Fatal(1),Destroyed,N1589E,cessna,172n,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,1982,1
1982-01-29,"ATLANTA, GA",United States,Incident,Substantial,N1851S,beech,b200,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-29,"DARLINGTON, SC",United States,Fatal(1),Destroyed,N1434Q,cessna,150,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,1982,1
1982-01-29,"NEAR GILLETE, WY",United States,Non-Fatal,Substantial,N758RD,cessna,172,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-30,"TRUCKEE, CA",United States,Incident,Minor,N9674C,piper,pa-28r-201t,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-30,"AVALON, CA",United States,Non-Fatal,Destroyed,N4510H,mooney,m20j,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-01-30,"OAKDALE, CA",United States,Fatal(1),Substantial,N5173R,cessna,tr182,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,1982,1
1982-01-30,"REDDING, CA",United States,Non-Fatal,Substantial,N1669E,aeronca,7ac,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-30,"ELKO, NV",United States,Non-Fatal,Substantial,N35289,cessna,177b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-30,"BIG BEAR, CA",United States,Non-Fatal,Substantial,N54288,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-01-30,"BALD KNOB, AR",United States,Non-Fatal,Substantial,N3041N,cessna,140,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-30,"BRYCE CANYON, UT",United States,Non-Fatal,Substantial,N5447E,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-30,"CONYERS, GA",United States,Non-Fatal,Substantial,N42042,cessna,182l,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-30,"CUMBERLAND ISLA, GA",United States,Non-Fatal,Substantial,N734YY,cessna,172n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-01-30,"SINCLAIR ISLAND, WA",United States,Non-Fatal,Substantial,N53294,cessna,172p,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,IMC,1982,0
1982-01-31,"LAKE PLACID, NY",United States,Non-Fatal,Substantial,N6758B,piper,pa-22,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,1982,0
1982-01-31,"CALDWELL, NJ",United States,Non-Fatal,Substantial,N17065,cessna,150l,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-31,"MALDEN, MO",United States,Non-Fatal,Substantial,N5005M,beech,36,No,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,IMC,1982,0
1982-01-31,"NEW PORT RICHEY, FL",United States,Non-Fatal,Substantial,N5406M,cessna,152,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,1982,0
1982-01-31,"DELAND, FL",United States,Non-Fatal,Substantial,N21481,piper,pa-28-161,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-31,"EL CAJON, CA",United States,Non-Fatal,Substantial,N2596K,cessna,180k,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-01-31,"ALBUQUERQUE, NM",United States,Non-Fatal,Substantial,N89963,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-01-31,"MCKINNEY, TX",United States,Non-Fatal,Substantial,N6409M,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-01-31,"TRINIDAD, CO",United States,Non-Fatal,Substantial,N3921P,piper,pa-22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-01,"GROTON, CT",United States,Non-Fatal,Destroyed,N451C,beech,99,No,2.0,Turbo Prop,Unknown,0.0,5.0,2.0,0.0,IMC,1982,0
1982-02-01,"CRYSTAL RIVER, FL",United States,Non-Fatal,Destroyed,N5111D,cessna,172,No,1.0,Reciprocating,Unknown,0.0,1.0,1.0,0.0,VMC,1982,0
1982-02-01,"HITCHCOCK, TX",United States,Non-Fatal,Destroyed,N213EH,aerospatiale,sa-360c,No,1.0,Turbo Shaft,Ferry,0.0,1.0,0.0,0.0,VMC,1982,0
1982-02-01,"PAMPA, TX",United States,Fatal(2),Destroyed,N58947,cessna,182,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,1982,2
1982-02-01,"SONOMA, CA",United States,Non-Fatal,Substantial,N5067C,bellanca,7eca,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-01,"LAS VEGAS, NV",United States,Non-Fatal,Substantial,N5481S,cessna,tr182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-01,"LAS CRUCES, NM",United States,Non-Fatal,Substantial,N2575X,cessna,p206,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-02-01,"ANDERSON, IN",United States,Non-Fatal,Substantial,N5400G,grumman,1159,No,2.0,Turbo Jet,Executive/corporate,0.0,0.0,0.0,4.0,VMC,1982,0
1982-02-01,"ROCK SPRINGS, WY",United States,Non-Fatal,Substantial,N8178F,piper,pa-32,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,IMC,1982,0
1982-02-02,"NEWBURGH, NY",United States,Fatal(1),Destroyed,N62481,piper,pa-23-250,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,1982,1
1982-02-02,"JEANERETTE, LA",United States,Fatal(2),Destroyed,N3166J,cessna,150g,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,1982,2
1982-02-02,"MOSES LAKE, WA",United States,Non-Fatal,Substantial,N756GF,cessna,u206g,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-02,"DRYDEN, TX",United States,Non-Fatal,Substantial,N6618N,cessna,t210n,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-02,"WEST JORDAN, UT",United States,Non-Fatal,Substantial,N12BK,smith miniplane,bk-1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-03,"PARADISE VALLEY, AZ",United States,Fatal(1),Destroyed,N11578,mooney,m20j,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,1982,1
1982-02-03,"HAYDEN, CO",United States,Non-Fatal,Destroyed,N149JA,mitsubishi,mu2b-40,No,2.0,Turbo Prop,Business,0.0,0.0,6.0,0.0,IMC,1982,0
1982-02-03,"PHILADELPHIA, PA",United States,Non-Fatal,Minor,N1814U,mcdonnell-douglas,dc-10-10,No,3.0,Turbo Fan,Unknown,0.0,1.0,0.0,154.0,IMC,1982,0
1982-02-03,"NR. COLBERT, WA",United States,Non-Fatal,Substantial,N5527G,cessna,150j,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-03,"MT. HAMILTON, CA",United States,Non-Fatal,Substantial,N3579T,taylorcraft,f19,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-03,"INDIANAPOLIS, IN",United States,Non-Fatal,Substantial,N2777B,bell,206l-1,No,1.0,Turbo Shaft,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-03,"TOMS RIVER, NJ",United States,Non-Fatal,Substantial,N9759Q,ted smith,aerostar 600,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,IMC,1982,0
1982-02-04,"ORMAND BEACH, FL",United States,Fatal(2),Destroyed,N90286,robinson,r-22,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,IMC,1982,2
1982-02-04,"BURNS, OR",United States,Non-Fatal,Substantial,N5193X,bellanca,7kcab,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-04,GULF OF MEXICO,GULF OF MEXICO,Non-Fatal,Substantial,N2623,bell,206l-1,No,1.0,Turbo Shaft,Executive/corporate,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-05,"120 NM SSE OF M, FL",United States,Fatal(2),Destroyed,N1306H,piper,pa-28,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,1982,2
1982-02-05,"LAMBSBURG, VA",United States,Fatal(4),Destroyed,N75225,piper,pa-32r-300,No,1.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,IMC,1982,4
1982-02-05,"ELLINGTON, CT",United States,Non-Fatal,Substantial,N721FL,piper,pa-28-140,No,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,1982,0
1982-02-05,"LUVERNE, AL",United States,Non-Fatal,Substantial,N123WL,cessna,t210l,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,1982,0
1982-02-06,"MEDFORD, OR",United States,Non-Fatal,Minor,N56270,boeing,a75n1,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,3.0,VMC,1982,0
1982-02-06,"FT. PIERCE, FL",United States,Non-Fatal,Destroyed,N747CE,piper,pa-31,No,2.0,Reciprocating,Unknown,0.0,2.0,0.0,0.0,IMC,1982,0
1982-02-06,"SAN JOSE, CA",United States,Non-Fatal,Minor,N71681,bellanca,7kcab,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-02-06,"MEDFORD, OR",United States,Non-Fatal,Substantial,N95078,taylorcraft,bc12-d,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-02-06,"SPRINGFIELD, MO",United States,Non-Fatal,Substantial,N7041C,piper,pa-28-140,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-06,"GLENDALE, AZ",United States,Non-Fatal,Substantial,N5571N,raven,s-55a,No,0.0,Unknown,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-06,"SAN JOSE, CA",United States,Non-Fatal,Substantial,N3343D,cessna,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-02-06,"CORONA, CA",United States,Non-Fatal,Substantial,N49013,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-06,"EAST LANSING, MI",United States,Non-Fatal,Substantial,N7644F,piper,pa-28-181,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-02-06,"BROWNSBURG, IN",United States,Non-Fatal,Substantial,N93607,ercoupe,415-c,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-06,"PEORIA, IL",United States,Non-Fatal,Substantial,N8510S,cessna,182h,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-06,"BUFFALO, MN",United States,Non-Fatal,Substantial,N10794,cessna,150,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,1982,0
1982-02-07,"W. OF HOMESTEAD, FL",United States,Fatal(8),Destroyed,N7361P,piper,pa-24-180,No,1.0,Reciprocating,Personal,8.0,0.0,0.0,0.0,VMC,1982,8
1982-02-07,"W. OF HOMESTEAD, FL",United States,Fatal(8),Destroyed,N2280G,cessna,182b,No,1.0,Reciprocating,Personal,8.0,0.0,0.0,0.0,VMC,1982,8
1982-02-07,"KALAUPAPA, HI",United States,Non-Fatal,Destroyed,N16524,piper,pa-28-140,Yes,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,1982,0
1982-02-07,"6 NM NORTH OF S, AZ",United States,Fatal(4),Destroyed,N731NQ,cessna,p210n,No,1.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,IMC,1982,4
1982-02-07,"AURORA, OR",United States,Non-Fatal,Substantial,N4660W,rockwell comdr,112tca,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,1982,0
1982-02-07,"PROSSER, WA",United States,Non-Fatal,Substantial,N8280W,piper,pa-28-180,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-07,"MARTHAS VINEYARD, MA",United States,Non-Fatal,Substantial,N41694,bellanca,7kcab,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-07,"WRIGHTSTOWN, NJ",United States,Non-Fatal,Substantial,N738QM,cessna,172n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,1982,0
1982-02-07,"CAPE GIRARDEAU, MO",United States,Non-Fatal,Substantial,N5272B,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-07,"WASHINGTON, IA",United States,Non-Fatal,Substantial,N2501N,piper,pa-38,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-07,"ARTESIA, NM",United States,Non-Fatal,Substantial,N33281,cessna,177rg,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-07,"BENTON HARBOR, MI",United States,Non-Fatal,Substantial,N9893J,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-02-07,"CANTON, MI",United States,Non-Fatal,Substantial,N46733,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-07,"GREENCASTLE, IN",United States,Non-Fatal,Substantial,N7804U,cessna,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-08,"SANTA YSABEL, CA",United States,Fatal(1),Destroyed,N733ZR,cessna,172n,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,1982,1
1982-02-08,"BROWNSVILLE, KY",United States,Non-Fatal,Destroyed,N13165,cessna,c-172,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,1982,0
1982-02-08,"SANDERSON, TX",United States,Fatal(1),Substantial,N2887Z,piper,pa-18a-150,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,1982,1
1982-02-08,"LANSING, IL",United States,Non-Fatal,Substantial,N65619,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-08,"MATTOON, IL",United States,Non-Fatal,Substantial,N8282Z,piper,pa-28r-201,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,1982,0
1982-02-08,"VALPARAISO, IN",United States,Non-Fatal,Substantial,N2203B,piper,pa-28-161,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,1982,0
1982-02-08,"NASHVILLE, TN",United States,Non-Fatal,Substantial,N9479M,cessna,182p,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,1982,0
1982-02-08,"STATESBORO, GA",United States,Non-Fatal,Substantial,N89047,cessna,140,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-08,"NASHVILLE, TN",United States,Non-Fatal,Substantial,N60427,beech,c-23,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-09,"HICKMAN, CA",United States,Non-Fatal,Destroyed,N2562K,piper,pa-38-112,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-09,"CIBOLO, TX",United States,Fatal(1),Destroyed,N7148N,beech,v35a,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,1982,1
1982-02-09,"BIRMINGHAM, AL",United States,Incident,Substantial,N205SG,beech,200,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,10.0,IMC,1982,0
1982-02-09,"CARLSBAD, CA",United States,Non-Fatal,Substantial,N69DH,cessna,310r,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-09,"ANOKA, MN",United States,Non-Fatal,Substantial,N12562,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-09,"NEWPORT NEWS, VA",United States,Non-Fatal,Substantial,N5218J,cessna,402b,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,1982,0
1982-02-09,"FORT YUKON, AK",United States,Non-Fatal,Substantial,N8456Q,cessna,185,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-10,"LAKE WALES, FL",United States,Non-Fatal,Destroyed,N5207J,cessna,310,No,2.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,1982,0
1982-02-10,"TWENTYNINE PALM, CA",United States,Fatal(2),Destroyed,N200WJ,beech,95-c55,No,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,1982,2
1982-02-10,"PLYMOUTH, MA",United States,Non-Fatal,Substantial,N84330,cessna,172k,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-10,"SPANISH FORK, UT",United States,Non-Fatal,Substantial,N5439J,cessna,421b,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-10,"JESSUP, GA",United States,Non-Fatal,Substantial,N8299F,cessna,401,No,2.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC,1982,0
1982-02-10,"URBANA, IL",United States,Non-Fatal,Substantial,N2256G,sikorsky,uh-19b,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,1982,0
1982-02-11,"MIAMI, FL",United States,Fatal(2),Destroyed,N24CC,cessna,421,No,2.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,IMC,1982,2
1982-02-11,"VALLEY HOME, CA",United States,Non-Fatal,Destroyed,N6659Q,grumman,g-164b,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-11,"CHESTERFIELD, MO",United States,Non-Fatal,Substantial,N757YE,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-11,"BRENHAM, TX",United States,Fatal(1),Substantial,N6894L,piper,pa-60-602p,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,1982,1
1982-02-12,"JAMAICA, NY",United States,Incident,Substantial,N80701,de havilland,dhc-6-100,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,7.0,VMC,1982,0
1982-02-12,"PLEASANT HILL, OH",United States,Non-Fatal,Destroyed,N5266P,piper,pa-24-250,No,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,1982,0
1982-02-12,"FT. LAUDERDALE, FL",United States,Non-Fatal,Substantial,N1515V,howard aircraft corp.,500,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-02-12,"ELYRIA, OH",United States,Non-Fatal,Substantial,N49952,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,1982,0
1982-02-13,"HOLLISTER, CA",United States,Fatal(4),Destroyed,N99WM,cessna,172k,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,1982,4
1982-02-13,"NEAR SONOMA, CA",United States,Fatal(1),Destroyed,N8455Y,piper,pa-34,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,1982,1
1982-02-13,"NEAR LOS BANOS, CA",United States,Fatal(2),Destroyed,N1433J,rockwell,112a,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,1982,2
1982-02-13,"GILROY, CA",United States,Fatal(4),Destroyed,N8385D,beech,j35,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,1982,4
1982-02-13,"GRAIN VALLEY, MO",United States,Non-Fatal,Substantial,N7947Z,cessna,150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-13,"MOBERLY, MO",United States,Non-Fatal,Substantial,N4822B,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-02-13,"PENSACOLA, FL",United States,Non-Fatal,Substantial,N82004,aeronca,7ac,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,1982,0
